"method","K","signal_prop","rho_est","power","fdp","rep"
"ORBIT_P",4,0.5,0.00754419432012906,0.951586982723986,0.0239027405728415,18
"DPM",5,0.5,NA,0.9385295299317,0.00489882854100107,18
"ORBIT_P",5,0.5,0.00149625519364685,0.97308155885898,0.0251559669953713,18
"DPM",6,0.5,NA,0.94817195660908,0.00105820105820106,18
"ORBIT_P",6,0.5,-0.000394270608084195,0.97890719164323,0.0250100040016006,18
"DPM",7,0.5,NA,0.948975492165528,0.00105730598435187,18
"ORBIT_P",7,0.5,-7.56307400532183e-07,0.971876255524307,0.0267551800442567,18
"DPM",8,0.5,NA,0.951386098834873,0.00105462982493145,18
"ORBIT_P",8,0.5,-0.00155833856339104,0.980715146645239,0.0267145135566188,18
"DPM",9,0.5,NA,0.960024106066693,0.000209205020920502,18
"ORBIT_P",9,0.5,-0.000794186543879897,0.984531940538369,0.0264203416765991,18
"DPM",10,0.5,NA,0.962032944957814,0.000208768267223382,18
"ORBIT_P",10,0.5,0.00039392971521513,0.985938127762154,0.0271555996035679,18
"DPM",11,0.5,NA,0.965849738850944,0.000415800415800416,18
"ORBIT_P",11,0.5,0.00106699766151914,0.987344314985938,0.0257680872150644,18
"DPM",12,0.5,NA,0.964644435516272,0.000208203206329377,18
"ORBIT_P",12,0.5,0.00104143426111222,0.988951386098835,0.0239888977002379,18
"DPM",13,0.5,NA,0.965046203294496,0.000208116545265349,18
"ORBIT_P",13,0.5,4.64428227513838e-05,0.988147850542387,0.0214839864730456,18
"DPM",14,0.5,NA,0.967055042185617,0.000207684319833853,18
"ORBIT_P",14,0.5,-0.000248772172666446,0.989955805544395,0.0218340611353712,18
"DPM",15,0.5,NA,0.963640016070711,0.000208420175072947,18
"ORBIT_P",15,0.5,-0.000967645185937014,0.988549618320611,0.0226415094339623,18
"DPM",16,0.5,NA,0.965046203294496,0.000208116545265349,18
"ORBIT_P",16,0.5,-0.000817450945322572,0.990960224989956,0.0220063441712926,18
"DPM",17,0.5,NA,0.967858577742065,0.000207511931936086,18
"ORBIT_P",17,0.5,-0.000263203723373664,0.991964644435516,0.0235317381846945,18
"DPM",18,0.5,NA,0.970470068300522,0.000206953642384106,18
"ORBIT_P",18,0.5,0.000132477284258961,0.99136199276818,0.0231591448931116,18
"DPM",19,0.5,NA,0.969666532744074,0.000207125103562552,18
"ORBIT_P",19,0.5,0.000417959103725363,0.991562876657292,0.0239272295827566,18
"DPM",20,0.5,NA,0.97408597830454,0.000206185567010309,18
"ORBIT_P",20,0.5,1.86596831780472e-05,0.993370831659301,0.0236920039486673,18
"DPM",2,0.05,NA,0.691287878787879,0.0188172043010753,19
"ORBIT_P",2,0.05,0.00340106716041662,0.75,0.0548926014319809,19
"DPM",3,0.05,NA,0.803030303030303,0.013953488372093,19
"ORBIT_P",3,0.05,0.00367989543843422,0.846590909090909,0.0509554140127389,19
"DPM",4,0.05,NA,0.888257575757576,0.0167714884696017,19
"ORBIT_P",4,0.05,0.00354599073935763,0.926136363636364,0.0578034682080925,19
"DPM",5,0.05,NA,0.87310606060606,0.00646551724137931,19
"ORBIT_P",5,0.05,0.00061067912403729,0.922348484848485,0.0706106870229008,19
"DPM",6,0.05,NA,0.903409090909091,0.00625,19
"ORBIT_P",6,0.05,0.000799399583236128,0.952651515151515,0.0667903525046382,19
"DPM",7,0.05,NA,0.929924242424242,0.00203252032520325,19
"ORBIT_P",7,0.05,0.001634396269042,0.962121212121212,0.0695970695970696,19
"DPM",8,0.05,NA,0.916666666666667,0.00411522633744856,19
"ORBIT_P",8,0.05,0.000594286988913638,0.96969696969697,0.0673952641165756,19
"DPM",9,0.05,NA,0.931818181818182,0.00202839756592292,19
"ORBIT_P",9,0.05,0.000537745696820338,0.965909090909091,0.0625,19
"DPM",10,0.05,NA,0.958333333333333,0.0019723865877712,19
"ORBIT_P",10,0.05,0.000261349503524404,0.984848484848485,0.0596745027124774,19
"DPM",11,0.05,NA,0.943181818181818,0.00200400801603206,19
"ORBIT_P",11,0.05,0.000211889849329888,0.96780303030303,0.050185873605948,19
"DPM",12,0.05,NA,0.950757575757576,0.00198807157057654,19
"ORBIT_P",12,0.05,0.000102020327946488,0.975378787878788,0.0619307832422587,19
"DPM",13,0.05,NA,0.954545454545455,0,19
"ORBIT_P",13,0.05,0.00011875651953343,0.979166666666667,0.058287795992714,19
"DPM",14,0.05,NA,0.943181818181818,0,19
"ORBIT_P",14,0.05,-0.000301550099847368,0.979166666666667,0.0617059891107078,19
"DPM",15,0.05,NA,0.964015151515151,0,19
"ORBIT_P",15,0.05,-0.000161129311850578,0.981060606060606,0.0598911070780399,19
"DPM",16,0.05,NA,0.960227272727273,0,19
"ORBIT_P",16,0.05,-0.00067676358538282,0.982954545454545,0.0529197080291971,19
"DPM",17,0.05,NA,0.952651515151515,0,19
"ORBIT_P",17,0.05,-0.000735261644695719,0.984848484848485,0.0579710144927536,19
"DPM",18,0.05,NA,0.958333333333333,0,19
"ORBIT_P",18,0.05,-0.000669597987123504,0.986742424242424,0.0595667870036101,19
"DPM",19,0.05,NA,0.956439393939394,0,19
"ORBIT_P",19,0.05,-0.000609933485455528,0.984848484848485,0.0681003584229391,19
"DPM",20,0.05,NA,0.948863636363636,0,19
"ORBIT_P",20,0.05,-0.00072651068970537,0.984848484848485,0.0528233151183971,19
"DPM",2,0.1,NA,0.746691871455577,0.0246913580246914,19
"ORBIT_P",2,0.1,-0.000112813090097008,0.806238185255199,0.0490523968784838,19
"DPM",3,0.1,NA,0.863894139886578,0.0118918918918919,19
"ORBIT_P",3,0.1,0.00291597568360586,0.900756143667297,0.0431726907630522,19
"DPM",4,0.1,NA,0.889413988657845,0.00528541226215645,19
"ORBIT_P",4,0.1,-0.000589307917399862,0.928166351606805,0.0475266731328807,19
"DPM",5,0.1,NA,0.906427221172023,0.00518672199170124,19
"ORBIT_P",5,0.1,-0.00243419282254909,0.946124763705104,0.0393474088291747,19
"DPM",6,0.1,NA,0.897920604914934,0.00627615062761506,19
"ORBIT_P",6,0.1,-0.00444158494898912,0.946124763705104,0.0457578646329838,19
"DPM",7,0.1,NA,0.9234404536862,0.00509164969450102,19
"ORBIT_P",7,0.1,-0.00440116051125306,0.965028355387524,0.0377002827521206,19
"DPM",8,0.1,NA,0.938563327032136,0.00301204819277108,19
"ORBIT_P",8,0.1,-0.00268007937272748,0.972589792060491,0.0392156862745098,19
"DPM",9,0.1,NA,0.948015122873346,0.00099601593625498,19
"ORBIT_P",9,0.1,-0.00347295034109335,0.974480151228733,0.0364485981308411,19
"DPM",10,0.1,NA,0.935727788279773,0.00100908173562059,19
"ORBIT_P",10,0.1,-0.00251006574241758,0.972589792060491,0.0427906976744186,19
"DPM",11,0.1,NA,0.947069943289225,0.00199203187250996,19
"ORBIT_P",11,0.1,-0.00221111791069238,0.978260869565217,0.0372093023255814,19
"DPM",12,0.1,NA,0.956521739130435,0,19
"ORBIT_P",12,0.1,-0.00321256514095623,0.988657844990548,0.0377184912603496,19
"DPM",13,0.1,NA,0.948960302457467,0,19
"ORBIT_P",13,0.1,-0.00276721809854892,0.984877126654064,0.0413983440662374,19
"DPM",14,0.1,NA,0.955576559546314,0,19
"ORBIT_P",14,0.1,-0.00286803220488567,0.982041587901701,0.0325884543761639,19
"DPM",15,0.1,NA,0.965973534971645,0,19
"ORBIT_P",15,0.1,-0.00225050488926887,0.987712665406427,0.0341959334565619,19
"DPM",16,0.1,NA,0.969754253308129,0,19
"ORBIT_P",16,0.1,-0.00182164241346558,0.987712665406427,0.043040293040293,19
"DPM",17,0.1,NA,0.953686200378072,0,19
"ORBIT_P",17,0.1,-0.00197739360039625,0.986767485822306,0.0457038391224863,19
"DPM",18,0.1,NA,0.958412098298677,0,19
"ORBIT_P",18,0.1,-0.00138817187078061,0.988657844990548,0.053393665158371,19
"DPM",19,0.1,NA,0.968809073724008,0,19
"ORBIT_P",19,0.1,-0.00118045161683745,0.992438563327032,0.041970802919708,19
"DPM",20,0.1,NA,0.962192816635161,0,19
"ORBIT_P",20,0.1,-0.00113235420887171,0.991493383742911,0.0463636363636364,19
"DPM",2,0.2,NA,0.803588748787585,0.0224188790560472,19
"ORBIT_P",2,0.2,0.00340262739364522,0.850145489815713,0.0467645459488853,19
"DPM",3,0.2,NA,0.867604267701261,0.0143250688705234,19
"ORBIT_P",3,0.2,0.00710454355455968,0.911736178467507,0.0398365679264556,19
"DPM",4,0.2,NA,0.906886517943744,0.00743099787685775,19
"ORBIT_P",4,0.2,0.00213001349481625,0.948593598448109,0.0486381322957198,19
"DPM",5,0.2,NA,0.914161008729389,0.00422609614368727,19
"ORBIT_P",5,0.2,0.00118133769217701,0.948108632395732,0.0518913676042677,19
"DPM",6,0.2,NA,0.922405431619787,0.00523012552301255,19
"ORBIT_P",6,0.2,0.00124939939718794,0.964112512124151,0.0560303893637227,19
"DPM",7,0.2,NA,0.944713870029098,0.00204918032786885,19
"ORBIT_P",7,0.2,0.000860371380309481,0.972841901066925,0.0515366430260047,19
"DPM",8,0.2,NA,0.938409311348206,0.00257731958762887,19
"ORBIT_P",8,0.2,0.0014078902790258,0.974296799224054,0.0501182033096927,19
"DPM",9,0.2,NA,0.95635305528613,0.00151898734177215,19
"ORBIT_P",9,0.2,3.89733876813936e-05,0.979146459747818,0.0507757404795487,19
"DPM",10,0.2,NA,0.948593598448109,0.00102145045965271,19
"ORBIT_P",10,0.2,-0.000999513803289104,0.98011639185257,0.0435399905347847,19
"DPM",11,0.2,NA,0.957322987390883,0.00101214574898785,19
"ORBIT_P",11,0.2,-0.00106326285450061,0.983026188166828,0.0393364928909953,19
"DPM",12,0.2,NA,0.962657613967022,0.00100654252642174,19
"ORBIT_P",12,0.2,-0.000368730711645426,0.98545101842871,0.0396975425330813,19
"DPM",13,0.2,NA,0.964597478176528,0,19
"ORBIT_P",13,0.2,-0.000816316686445451,0.988360814742968,0.0327479829140959,19
"DPM",14,0.2,NA,0.95101842870999,0,19
"ORBIT_P",14,0.2,-0.00058145890277656,0.988845780795344,0.0336492890995261,19
"DPM",15,0.2,NA,0.957807953443259,0,19
"ORBIT_P",15,0.2,-0.000230591555994624,0.990300678952473,0.0395108184383819,19
"DPM",16,0.2,NA,0.96556741028128,0,19
"ORBIT_P",16,0.2,-0.000225146429666372,0.984966052376334,0.0388073828679602,19
"DPM",17,0.2,NA,0.966052376333657,0,19
"ORBIT_P",17,0.2,-0.000192395375580362,0.990300678952473,0.0386064030131827,19
"DPM",18,0.2,NA,0.967507274490786,0,19
"ORBIT_P",18,0.2,3.75559923434125e-05,0.99078564500485,0.0385882352941176,19
"DPM",19,0.2,NA,0.970417070805044,0,19
"ORBIT_P",19,0.2,-0.000245422194133192,0.993210475266731,0.0371415138692995,19
"DPM",20,0.2,NA,0.963142580019399,0,19
"ORBIT_P",20,0.2,0.000122336318513263,0.992240543161979,0.0421348314606742,19
"DPM",2,0.5,NA,0.878625347636075,0.0151413938989089,19
"ORBIT_P",2,0.5,-0.0112692608592576,0.910011918951132,0.0275949904478879,19
"DPM",3,0.5,NA,0.906038935240365,0.00675087108013937,19
"ORBIT_P",3,0.5,-0.0133548684173593,0.939610647596345,0.0241386424592531,19
"DPM",4,0.5,NA,0.928088994835121,0.00320034136974611,19
"ORBIT_P",4,0.5,-0.011817179582636,0.961064759634485,0.0224287734895939,19
"DPM",5,0.5,NA,0.943186332936035,0.00314927566659668,19
"ORBIT_P",5,0.5,-0.00611344821623033,0.971791815653556,0.0253038453875274,19
"DPM",6,0.5,NA,0.941994437822805,0.00168421052631579,19
"ORBIT_P",6,0.5,-0.00320881339949496,0.976559396106476,0.0269200316706255,19
"DPM",7,0.5,NA,0.945967421533572,0.00146781295869155,19
"ORBIT_P",7,0.5,-0.00489047038649767,0.976360746920938,0.0242207663291642,19
"DPM",8,0.5,NA,0.951132300357569,0.000626174076393237,19
"ORBIT_P",8,0.5,-0.00335624564421394,0.979340484704013,0.0245350217649387,19
"DPM",9,0.5,NA,0.956694477552642,0.000622535795808259,19
"ORBIT_P",9,0.5,-0.00100379336311599,0.986491855383393,0.0279898218829517,19
"DPM",10,0.5,NA,0.957489074294795,0.000622019489944018,19
"ORBIT_P",10,0.5,-0.000591206993519198,0.984306714342471,0.0263313028099823,19
"DPM",11,0.5,NA,0.963051251489869,0.000206228088265622,19
"ORBIT_P",11,0.5,-0.000585946010291887,0.989670242352006,0.0265728800312622,19
"DPM",12,0.5,NA,0.965236392530791,0.000205761316872428,19
"ORBIT_P",12,0.5,-0.000546034608268665,0.988676996424315,0.0262179612600274,19
"DPM",13,0.5,NA,0.967024235200636,0.000205380981721093,19
"ORBIT_P",13,0.5,0.000319064253320953,0.989868891537545,0.0277073170731707,19
"DPM",14,0.5,NA,0.965236392530791,0,19
"ORBIT_P",14,0.5,-0.000285750548581025,0.991458085021851,0.0259562841530055,19
"DPM",15,0.5,NA,0.966428287644021,0,19
"ORBIT_P",15,0.5,0.000370192494809823,0.990067540723083,0.0273224043715847,19
"DPM",16,0.5,NA,0.966229638458482,0.000205549845837616,19
"ORBIT_P",16,0.5,0.000452996005257497,0.990266189908621,0.0271272443403591,19
"DPM",17,0.5,NA,0.968812077870481,0,19
"ORBIT_P",17,0.5,0.000816378256813264,0.992252681764005,0.0268848626534191,19
"DPM",18,0.5,NA,0.970202622169249,0.000409332787556283,19
"ORBIT_P",18,0.5,0.0016486782424655,0.993245927691697,0.0240093695100527,19
"DPM",19,0.5,NA,0.968017481128327,0.000205170291341814,19
"ORBIT_P",19,0.5,0.00149150678820797,0.993841875248311,0.0247563352826511,19
"DPM",20,0.5,NA,0.969805323798172,0.000204792135981978,19
"ORBIT_P",20,0.5,0.00140454474060677,0.991855383392928,0.0242329489935509,19
"DPM",2,0.05,NA,0.714851485148515,0.0243243243243243,20
"ORBIT_P",2,0.05,-0.00297804372374563,0.764356435643564,0.0469135802469136,20
"DPM",3,0.05,NA,0.807920792079208,0.00970873786407767,20
"ORBIT_P",3,0.05,-0.0118014184200448,0.859405940594059,0.0334075723830735,20
"DPM",4,0.05,NA,0.863366336633663,0.00683371298405467,20
"ORBIT_P",4,0.05,-0.00418535031007972,0.912871287128713,0.025369978858351,20
"DPM",5,0.05,NA,0.908910891089109,0.00433839479392625,20
"ORBIT_P",5,0.05,-0.00180119145227242,0.934653465346535,0.036734693877551,20
"DPM",6,0.05,NA,0.926732673267327,0.00425531914893617,20
"ORBIT_P",6,0.05,-0.0010355786760996,0.96039603960396,0.052734375,20
"DPM",7,0.05,NA,0.920792079207921,0.00214592274678112,20
"ORBIT_P",7,0.05,-0.00130429278243227,0.95049504950495,0.0476190476190476,20
"DPM",8,0.05,NA,0.934653465346535,0.00211416490486258,20
"ORBIT_P",8,0.05,-0.00104183761662536,0.966336633663366,0.0431372549019608,20
"DPM",9,0.05,NA,0.926732673267327,0.00213219616204691,20
"ORBIT_P",9,0.05,-5.95127832254626e-05,0.976237623762376,0.0519230769230769,20
"DPM",10,0.05,NA,0.930693069306931,0.00212314225053079,20
"ORBIT_P",10,0.05,-0.00153430354310295,0.976237623762376,0.0500963391136802,20
"DPM",11,0.05,NA,0.942574257425743,0,20
"ORBIT_P",11,0.05,-0.000387524977668921,0.97029702970297,0.0503875968992248,20
"DPM",12,0.05,NA,0.94059405940594,0,20
"ORBIT_P",12,0.05,-0.000215920821805947,0.984158415841584,0.0460652591170825,20
"DPM",13,0.05,NA,0.938613861386139,0,20
"ORBIT_P",13,0.05,-0.000857246732987003,0.978217821782178,0.0481695568400771,20
"DPM",14,0.05,NA,0.932673267326733,0,20
"ORBIT_P",14,0.05,-0.0006067035721472,0.982178217821782,0.0516252390057361,20
"DPM",15,0.05,NA,0.952475247524752,0,20
"ORBIT_P",15,0.05,-0.000355965904442006,0.982178217821782,0.0406189555125725,20
"DPM",16,0.05,NA,0.962376237623762,0,20
"ORBIT_P",16,0.05,0.000514084298810293,0.98019801980198,0.0388349514563107,20
"DPM",17,0.05,NA,0.954455445544554,0,20
"ORBIT_P",17,0.05,0.000591828354596587,0.978217821782178,0.0313725490196078,20
"DPM",18,0.05,NA,0.958415841584158,0,20
"ORBIT_P",18,0.05,0.000853276669901297,0.986138613861386,0.0330097087378641,20
"DPM",19,0.05,NA,0.96039603960396,0,20
"ORBIT_P",19,0.05,0.000298658128530295,0.99009900990099,0.0272373540856031,20
"DPM",20,0.05,NA,0.962376237623762,0,20
"ORBIT_P",20,0.05,-2.56543011634643e-05,0.986138613861386,0.0386100386100386,20
"DPM",2,0.1,NA,0.73326359832636,0.0250347705146036,20
"ORBIT_P",2,0.1,-0.0138796537808882,0.785564853556485,0.0457433290978399,20
"DPM",3,0.1,NA,0.834728033472803,0.018450184501845,20
"ORBIT_P",3,0.1,0.00163459544025457,0.896443514644351,0.054083885209713,20
"DPM",4,0.1,NA,0.895397489539749,0.00580720092915215,20
"ORBIT_P",4,0.1,-0.00126791065360758,0.937238493723849,0.0457933972310969,20
"DPM",5,0.1,NA,0.906903765690377,0.00230149597238205,20
"ORBIT_P",5,0.1,-0.00266335807947202,0.955020920502092,0.0348837209302326,20
"DPM",6,0.1,NA,0.899581589958159,0.00232018561484919,20
"ORBIT_P",6,0.1,-0.00299063261397985,0.959205020920502,0.0397905759162304,20
"DPM",7,0.1,NA,0.925732217573222,0.00112866817155756,20
"ORBIT_P",7,0.1,-0.00303277056837792,0.963389121338912,0.047569803516029,20
"DPM",8,0.1,NA,0.932008368200837,0,20
"ORBIT_P",8,0.1,-0.00200322408685827,0.972803347280335,0.0441932168550874,20
"DPM",9,0.1,NA,0.946652719665272,0.00220507166482911,20
"ORBIT_P",9,0.1,-0.00157780062352836,0.971757322175732,0.0412796697626419,20
"DPM",10,0.1,NA,0.942468619246862,0,20
"ORBIT_P",10,0.1,-0.00113959598270323,0.97907949790795,0.040983606557377,20
"DPM",11,0.1,NA,0.942468619246862,0,20
"ORBIT_P",11,0.1,-0.00250573311494137,0.976987447698745,0.0371134020618557,20
"DPM",12,0.1,NA,0.934100418410042,0,20
"ORBIT_P",12,0.1,-0.00210290886630109,0.96652719665272,0.0385015608740895,20
"DPM",13,0.1,NA,0.94979079497908,0,20
"ORBIT_P",13,0.1,-0.00135807868386913,0.98326359832636,0.0437436419125127,20
"DPM",14,0.1,NA,0.9581589958159,0,20
"ORBIT_P",14,0.1,-0.00106543420096165,0.985355648535565,0.0426829268292683,20
"DPM",15,0.1,NA,0.959205020920502,0,20
"ORBIT_P",15,0.1,-0.000420741990865896,0.990585774058577,0.0443995963673058,20
"DPM",16,0.1,NA,0.94979079497908,0,20
"ORBIT_P",16,0.1,-0.000373726252408497,0.984309623430962,0.0436991869918699,20
"DPM",17,0.1,NA,0.957112970711297,0,20
"ORBIT_P",17,0.1,0.000108284103811528,0.986401673640167,0.0455465587044534,20
"DPM",18,0.1,NA,0.961297071129707,0,20
"ORBIT_P",18,0.1,-0.000275817363845803,0.992677824267782,0.0481444332998997,20
"DPM",19,0.1,NA,0.9581589958159,0,20
"ORBIT_P",19,0.1,-0.00037803248350409,0.986401673640167,0.0416666666666667,20
"DPM",20,0.1,NA,0.96234309623431,0,20
"ORBIT_P",20,0.1,-0.000402926150890934,0.98744769874477,0.0435663627152989,20
"DPM",2,0.2,NA,0.819919517102616,0.0280262373285629,20
"ORBIT_P",2,0.2,0.0104931461236222,0.846076458752515,0.043230944254835,20
"DPM",3,0.2,NA,0.878269617706237,0.0163380281690141,20
"ORBIT_P",3,0.2,-0.00158204493155348,0.919517102615694,0.0444328280188186,20
"DPM",4,0.2,NA,0.911971830985915,0.0103711790393013,20
"ORBIT_P",4,0.2,-0.00412465849580145,0.942655935613682,0.0404505888376856,20
"DPM",5,0.2,NA,0.919014084507042,0.00435967302452316,20
"ORBIT_P",5,0.2,-0.000995164346480857,0.958249496981891,0.0378787878787879,20
"DPM",6,0.2,NA,0.925050301810865,0.0027114967462039,20
"ORBIT_P",6,0.2,-0.00131849022728345,0.969818913480885,0.036,20
"DPM",7,0.2,NA,0.930583501006036,0.00161899622234215,20
"ORBIT_P",7,0.2,0.000593583000547624,0.969315895372233,0.0384231536926148,20
"DPM",8,0.2,NA,0.940643863179074,0.000534473543559594,20
"ORBIT_P",8,0.2,0.000324775199041938,0.979376257545272,0.0399408284023669,20
"DPM",9,0.2,NA,0.945171026156942,0.00106326422115896,20
"ORBIT_P",9,0.2,-8.43831678476615e-05,0.976861167002012,0.0376610505450942,20
"DPM",10,0.2,NA,0.954728370221328,0.000526592943654555,20
"ORBIT_P",10,0.2,0.000950134171695144,0.983903420523139,0.043520782396088,20
"DPM",11,0.2,NA,0.953722334004024,0,20
"ORBIT_P",11,0.2,0.000447514499057103,0.979376257545272,0.0432432432432432,20
"DPM",12,0.2,NA,0.955734406438632,0,20
"ORBIT_P",12,0.2,-5.68818638170923e-05,0.985412474849095,0.0368731563421829,20
"DPM",13,0.2,NA,0.962273641851107,0,20
"ORBIT_P",13,0.2,0.000418716830729175,0.988430583501006,0.039119804400978,20
"DPM",14,0.2,NA,0.964788732394366,0,20
"ORBIT_P",14,0.2,0.000421975984229091,0.988430583501006,0.04099560761347,20
"DPM",15,0.2,NA,0.963782696177062,0,20
"ORBIT_P",15,0.2,0.000126391305503386,0.990945674044266,0.0357317670093,20
"DPM",16,0.2,NA,0.961267605633803,0,20
"ORBIT_P",16,0.2,0.000643034811623337,0.988933601609658,0.0395701025891549,20
"DPM",17,0.2,NA,0.969818913480885,0,20
"ORBIT_P",17,0.2,0.00144821181512457,0.991448692152918,0.0413424124513619,20
"DPM",18,0.2,NA,0.964285714285714,0,20
"ORBIT_P",18,0.2,0.00156684443284583,0.98943661971831,0.0334152334152334,20
"DPM",19,0.2,NA,0.966800804828974,0,20
"ORBIT_P",19,0.2,0.00181683845557853,0.989939637826962,0.0385930630190523,20
"DPM",20,0.2,NA,0.966297786720322,0,20
"ORBIT_P",20,0.2,0.00189843270660374,0.993460764587525,0.0347018572825024,20
"DPM",2,0.5,NA,0.879410005979669,0.0131961529859092,20
"ORBIT_P",2,0.5,-0.00506436800905354,0.912298186167032,0.0267914097384648,20
"DPM",3,0.5,NA,0.906318517042057,0.0085041430440471,20
"ORBIT_P",3,0.5,0.00645994833996774,0.941199920271078,0.0239768499379909,20
"DPM",4,0.5,NA,0.923260912896153,0.00600858369098712,20
"ORBIT_P",4,0.5,0.0102622430722892,0.956149093083516,0.0279635258358663,20
"DPM",5,0.5,NA,0.939804664141917,0.0040135192226447,20
"ORBIT_P",5,0.5,0.00784363361472839,0.974287422762607,0.0264887472615017,20
"DPM",6,0.5,NA,0.945784333266893,0.00356992860142797,20
"ORBIT_P",6,0.5,0.00838360635777376,0.97368945585011,0.0270862378012348,20
"DPM",7,0.5,NA,0.951365357783536,0.00167329010667224,20
"ORBIT_P",7,0.5,0.00572199258160175,0.981861670320909,0.0274432379072063,20
"DPM",8,0.5,NA,0.957942993821009,0.00124688279301746,20
"ORBIT_P",8,0.5,0.00210287486906497,0.984851504883396,0.0277449822904368,20
"DPM",9,0.5,NA,0.95834163842934,0.00103885310617079,20
"ORBIT_P",9,0.5,0.00160988580596449,0.986047438708392,0.0246451104100946,20
"DPM",10,0.5,NA,0.96073350607933,0.000829187396351575,20
"ORBIT_P",10,0.5,0.000961037104239451,0.986844727925055,0.0257772530499803,20
"DPM",11,0.5,NA,0.962926051425155,0.000413821642871922,20
"ORBIT_P",11,0.5,0.00060986372700136,0.987642017141718,0.0267138086819878,20
"DPM",12,0.5,NA,0.963922662945984,0,20
"ORBIT_P",12,0.5,9.4477201909275e-05,0.989037273270879,0.0255302435192459,20
"DPM",13,0.5,NA,0.968307753637632,0,20
"ORBIT_P",13,0.5,0.000363938842303804,0.989635240183377,0.0255152109911678,20
"DPM",14,0.5,NA,0.970699621287622,0,20
"ORBIT_P",14,0.5,0.000285775656124061,0.991628463225035,0.0250832843425436,20
"DPM",15,0.5,NA,0.968706398245964,0,20
"ORBIT_P",15,0.5,0.00141616807247343,0.989834562487542,0.0239779874213836,20
"DPM",16,0.5,NA,0.971895555112617,0,20
"ORBIT_P",16,0.5,0.00106459535803191,0.990631851704206,0.0254901960784314,20
"DPM",17,0.5,NA,0.967111819812637,0,20
"ORBIT_P",17,0.5,0.000901772220395277,0.990033884791708,0.0233975619347228,20
"DPM",18,0.5,NA,0.965317919075145,0,20
"ORBIT_P",18,0.5,0.000815872757789019,0.989236595575045,0.0247592847317744,20
